title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Flatspace: Resurfacing Contemporary Public Space--Pixelscape,2003/2007,"model: acrylic; DVD animation: color, silent, 2-3 minutes",Heinz Architectural Center,46.0,1.5,15.0,Video,Lateral Architecture,Canadian,https://cmoa-collection-images.s3.amazonaws.com/thing/117753/88772-5834.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117753/sizes/88772-5834-420.jpg,1.0
Flatspace: Resurfacing Contemporary Public Space--On/Off-Ramps,2003/2007,"model: acrylic; DVD animation: color, silent, 2-3 minutes",Heinz Architectural Center,46.0,1.5,15.0,architectural models,Lateral Architecture,Canadian,https://cmoa-collection-images.s3.amazonaws.com/thing/117764/88774-5807.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117764/sizes/88774-5807-420.jpg,2.0
Flatspace: Resurfacing Contemporary Public Space--Confetti,2003/2007,"model: acrylic; DVD animation: color, silent, 2-3 minutes",Heinz Architectural Center,46.0,1.5,15.0,architectural models,Lateral Architecture,Canadian,https://cmoa-collection-images.s3.amazonaws.com/thing/117781/88776_detail-5794.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117781/sizes/88776_detail-5794-420.jpg,2.0
A Mountain Landscape with Figure in Foreground,"October 14, 1849",graphite on paper,Fine Arts,19.25,14.25,0.0,drawings and watercolors,Oswald Achenbach,German,https://cmoa-collection-images.s3.amazonaws.com/thing/97883/82609.jpg,3.15,https://cmoa-collection-images.s3.amazonaws.com/thing/97883/sizes/82609-420.jpg,63.0
Camera Sepolcrale (Funerial Chamber),"plate 1743, impression c.1750s","engraving, etching and drypoint on paper",Fine Arts,22.0,28.0,0.0,prints,Giovanni Battista Piranesi,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/97835/82619.jpg,6.3,https://cmoa-collection-images.s3.amazonaws.com/thing/97835/sizes/82619-420.jpg,126.0
Verbesserung der Sitten (Improvement of Morals),1786,etching and engraving on laid paper,Fine Arts,22.0,16.0,0.0,prints,Daniel Nikolaus Chodowiecki,German,https://cmoa-collection-images.s3.amazonaws.com/thing/97846/82642.jpg,12.1,https://cmoa-collection-images.s3.amazonaws.com/thing/97846/sizes/82642-420.jpg,242.0
Window pane from PicNic house,c. 1840,glass,Decorative Arts and Design,5.875,7.875,0.75,Glass,Bakewells & Anderson|Bakewells & Company,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/130023/IMG_20140502_132936.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/130023/sizes/IMG_20140502_132936-420.jpg,44.0
Cartoon for the Chariot of Aurora,1935,graphite and charcoal on paper,Fine Arts,106.0,81.0,0.0,drawings and watercolors,Jean-Théodore Dupas,French,https://cmoa-collection-images.s3.amazonaws.com/thing/0618/CMA-1998-6_1.jpg,10.4,https://cmoa-collection-images.s3.amazonaws.com/thing/0618/sizes/CMA-1998-6_1-420.jpg,208.0
Mexico Vase,1971,glass,Decorative Arts and Design,0.0,13.625,0.0,Glass,Toni Zuccheri|Venini & C.,Italian|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/99591/87704-cropped-e.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99591/sizes/87704-cropped-e-420.jpg,6.0
Thebes stool,c. 1890,mahogany with period leather upholstery,Decorative Arts and Design,17.75,14.0,17.75,furniture,Liberty and Company|William Birch Ltd.|B. North & Sons,British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/117031/87715-5538.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117031/sizes/87715-5538-420.jpg,1.0
Spanish Delight,2009,"pen and ink, colored pencil, metallic enamel, and collage on paper",Contemporary Art,20.125,17.125,0.875,collages,Elaine Morris,American,https://cmoa-collection-images.s3.amazonaws.com/thing/99380/88523.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/99380/sizes/88523-420.jpg,29.0
Series of Vulnerable Arrangements -- Domestics of Community,2009,"Installation with seven light sculptures composed of clothing rack and shoe rack on casters, light bulbs, cable, knitting yarn, rope, socks, hammock net, aluminum venetian blinds, stainless steel strainer, paint grill, fish grill, plastic tube, plastic packages, plastic funnel, tin, buttons, metal ring, metal sponge, silver tinsel, mardi gras bits, toy spring, garden supply, and sea shells",Contemporary Art,0.0,0.0,0.0,installations,Haegue Yang,Korean,https://cmoa-collection-images.s3.amazonaws.com/thing/99831/88528-0415.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99831/sizes/88528-0415-420.jpg,1.0
Suprematistische Zeichnung [Suprematist Drawing],c. 1927,"graphite on lightweight, cream wove paper",Fine Arts,10.0,13.0,0.0,drawings and watercolors,Kazimir Malevich,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/98884/88567.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98884/sizes/88567-420.jpg,6.0
Luncheon knife (steel blade),c. 1875,aluminum bronze and steel,Decorative Arts and Design,0.375,8.0,0.375,tools and equipment,Paul Morin et Cie,French,"https://cmoa-collection-images.s3.amazonaws.com/thing/72960/76333%20DecArts10.10.08_Morin;%20Paul%20Morin%20et%20Cie;%20Partial%20flatware%20service,%20c.%201875.jpg",1.0,"https://cmoa-collection-images.s3.amazonaws.com/thing/72960/sizes/76333%20DecArts10.10.08_Morin;%20Paul%20Morin%20et%20Cie;%20Partial%20flatware%20service,%20c.%201875-420.jpg",11.0
Luncheon knife (steel blade),c. 1875,aluminum bronze and steel,Decorative Arts and Design,0.375,8.0,0.375,tools and equipment,Paul Morin et Cie,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99163/88570.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99163/sizes/88570-420.jpg,11.0
Luncheon knife (gilt blade),c. 1875,aluminum bronze,Decorative Arts and Design,0.75,8.125,0.375,tools and equipment,Paul Morin et Cie,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99164/88582.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99164/sizes/88582-420.jpg,11.0
Luncheon fork,c. 1875,aluminum bronze,Decorative Arts and Design,0.875,6.625,0.625,tools and equipment,Paul Morin et Cie,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99165/88594.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99165/sizes/88594-420.jpg,11.0
Luncheon spoon,c. 1875,aluminum bronze,Decorative Arts and Design,1.5,6.75,0.75,tools and equipment,Paul Morin et Cie,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99166/88606.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99166/sizes/88606-420.jpg,11.0
Long-handled serving spoon,c. 1875,aluminum bronze,Decorative Arts and Design,1.875,9.0,1.5,tools and equipment,Paul Morin et Cie,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99167/88618.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99167/sizes/88618-420.jpg,11.0
A Housing Urbanism Made of Waste,2008,"video; color, silent; 10 min.",Heinz Architectural Center,0.0,0.0,0.0,Video,estudio teddy cruz,American,https://cmoa-collection-images.s3.amazonaws.com/thing/100864/89786.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/100864/sizes/89786-420.jpg,8.0
Andirons,c. 1878-1884,iron with painted decoration,Decorative Arts and Design,11.5,34.25,21.0,tools and equipment,"Thomas Jeckyll|Barnard, Bishop, and Barnard",British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/117096/88746-9020.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117096/sizes/88746-9020-420.jpg,1.0
Portrait of Grand Duke of Oldenburg,1861,,Fine Arts,1.375,1.5,0.188,drawings and watercolors,Pokanyak,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/147458/88752.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/147458/sizes/88752-420.jpg,6.0
A Cottage in a Cornfield,c. 1830,color mezzotint on paper,Fine Arts,11.0,14.0,0.0,prints,David Lucas|John Constable,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112787/2009.73.5.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/112787/sizes/2009.73.5-420.jpg,65.0
Porch of the Church at East Bergholt Suffolk,c. 1830,color mezzotint on paper,Fine Arts,11.0,14.0,0.0,prints,David Lucas|John Constable,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112786/2009.73.4.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/112786/sizes/2009.73.4-420.jpg,65.0
A Summerland,c. 1830,color mezzotint on paper,Fine Arts,14.0,11.0,0.0,prints,David Lucas|John Constable,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112785/2009.73.3.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/112785/sizes/2009.73.3-420.jpg,65.0
Summer Evening,c. 1830,color mezzotint on paper,Fine Arts,14.0,11.0,0.0,prints,David Lucas|John Constable,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112788/2009.73.6.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/112788/sizes/2009.73.6-420.jpg,65.0
A Windy Day,"May 10, 1893",etching and color aquatint,Fine Arts,20.0,15.0,0.0,prints,"David Cox|C.R. Stock|Lufrini, Grays, Chamber Holborn",British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112791/2009.73.9-image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112791/sizes/2009.73.9-image-420.jpg,7.0
A Calm,"May 10, 1893",etching and color aquatint,Fine Arts,20.0,15.0,0.0,prints,"David Cox|C.R. Stock|Lufrini, Grays, Chamber Holborn",British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112793/2009.73.10.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112793/sizes/2009.73.10-420.jpg,7.0
A Cloudy Day,"May 10, 1893",etching and color aquatint,Fine Arts,20.0,15.0,0.0,prints,"David Cox|C.R. Stock|Lufrini, Grays, Chamber Holborn",British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112794/2009.73.11-image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112794/sizes/2009.73.11-image-420.jpg,7.0
A Rainbow,"May 10, 1893",etching and color aquatint,Fine Arts,20.0,15.125,0.0,prints,"David Cox|C.R. Stock|Lufrini, Grays, Chamber Holborn",British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112796/2009.73.12-image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112796/sizes/2009.73.12-image-420.jpg,7.0
New Stock Exchange,"July 1, 1809",color aquatint,Fine Arts,15.75,17.875,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Joseph Constantine Stadler,British|French|British|German,https://cmoa-collection-images.s3.amazonaws.com/thing/112810/2009.73.24.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112810/sizes/2009.73.24-420.jpg,3.0
Royal Exchange,c. 1808-1810,color aquatint,Fine Arts,17.875,15.75,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|John Hill,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112807/2009.73.21.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112807/sizes/2009.73.21-420.jpg,7.0
"Great Subscription Room at Brooks's, / St. James's Street","October 1, 1808",color aquatint,Fine Arts,17.875,15.688,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Joseph Constantine Stadler,British|French|British|German,https://cmoa-collection-images.s3.amazonaws.com/thing/112811/2009.73.25.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112811/sizes/2009.73.25-420.jpg,3.0
Table,c. 1878,"wood with various woods, amaranth, birch, ebony, maple, holly, bronze, silk, wool, mirrored glass, and copper",Decorative Arts and Design,17.0,28.75,0.0,Wood,Charles-Guillaume Diehl,French,https://cmoa-collection-images.s3.amazonaws.com/thing/116114/88832_01.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/116114/sizes/88832_01-420.jpg,26.0
South Sea House / Dividend Hall,c. 1808-1810,color aquatint,Fine Arts,17.875,15.75,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Thomas Sutherland,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112813/2009.73.27.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112813/sizes/2009.73.27-420.jpg,7.0
Board of Trade,"October 1, 1809",color aquatint,Fine Arts,12.375,10.25,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Thomas Sutherland,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/99558/bnymellon29-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99558/sizes/bnymellon29-2-420.jpg,7.0
"Tatersall's, Horse Repository","September 1, 1809",color aquatint,Fine Arts,12.25,10.563,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Thomas Sutherland,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/99559/88837.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99559/sizes/88837-420.jpg,7.0
Board Room of the Admiralty,"January 1, 1808",color aquatint,Fine Arts,13.125,11.063,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|John Hill,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112808/2009.73.22.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112808/sizes/2009.73.22-420.jpg,7.0
"The Great Hall, Bank of England",c. 1808-1810,color aquatint,Fine Arts,17.812,15.75,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|John Hill,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112809/2009.73.23.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112809/sizes/2009.73.23-420.jpg,7.0
Bartholomew Fair,"February 1, 1808",color aquatint,Fine Arts,12.75,10.188,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|John Bluck,British|French|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112806/2009.73.20.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112806/sizes/2009.73.20-420.jpg,7.0
"The Long Room, Custom House","July 1, 1808",color aquatint,Fine Arts,12.5,10.688,0.0,prints,Thomas Rowlandson|Augustus Charles Pugin|Rudolph Ackermann|Joseph Constantine Stadler,British|French|British|German,https://cmoa-collection-images.s3.amazonaws.com/thing/112812/2009.73.26.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112812/sizes/2009.73.26-420.jpg,3.0
Portsmouth,1856,color mezzotint,Fine Arts,16.5,14.5,0.0,prints,Joseph Mallord William Turner|Thomas Lupton,English|English,https://cmoa-collection-images.s3.amazonaws.com/thing/99726/88845.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99726/sizes/88845-420.jpg,4.0
"The Conservatory, Carlton House","August 1, 1817",color aquatint with etching,Fine Arts,12.563,15.875,0.0,prints,Charles Wild|William Henry Pyne|Thomas Sutherland,British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/99564/88846.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99564/sizes/88846-420.jpg,7.0
"Conservatory (Second View), Carlton House","March 1, 1819",color aquatint with etching,Fine Arts,12.5,15.875,0.0,prints,Charles Wild|William Henry Pyne|Richard Reeve,British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/99565/88847.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99565/sizes/88847-420.jpg,7.0
"The Queen's Levee Room, St. James's","August 1, 1819",engraving and color aquatint (possibly handcolored),Fine Arts,15.75,12.625,0.0,prints,Charles Wild|William Henry Pyne|William James Bennett,British|British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/112815/2009.73.31.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112815/sizes/2009.73.31-420.jpg,7.0
India No.1,1854,color lithograph,Fine Arts,28.0,22.0,0.0,prints,Joseph Nash,British,https://cmoa-collection-images.s3.amazonaws.com/thing/111658/88854.jpg,7.7,https://cmoa-collection-images.s3.amazonaws.com/thing/111658/sizes/88854-420.jpg,154.0
Carved candle stand,1902,oak and copper,Decorative Arts and Design,10.375,26.5,10.375,lighting devices,Charles Rohlfs,American,https://cmoa-collection-images.s3.amazonaws.com/thing/226060/88931-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/226060/sizes/88931-1-420.jpg,11.0
Untitled,2004,acrylic and colored pencil on canvas,Contemporary Art,135.0,70.0,1.5,paintings,Hiroshi Sugito,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/119763/89010.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/119763/sizes/89010-420.jpg,10.0
Covered bowl,c. 1931,aluminum with painted copper decoration and colored paste,Decorative Arts and Design,0.0,8.5,0.0,containers,Marie Zimmermann,American,"https://cmoa-collection-images.s3.amazonaws.com/thing/99585/89019%20DA_Feb2010_bowl02;%20Zimmerman,%20Marie;%20Covered%20bowl.jpg",6.5,"https://cmoa-collection-images.s3.amazonaws.com/thing/99585/sizes/89019%20DA_Feb2010_bowl02;%20Zimmerman,%20Marie;%20Covered%20bowl-420.jpg",130.0
Inkstand,c. 1877,painted iron and glass,Decorative Arts and Design,6.0,5.5,7.0,containers,"Peck, Stow, and Wilcox Company",American,https://cmoa-collection-images.s3.amazonaws.com/thing/99588/Inkstand%20009.jpg,6.5,https://cmoa-collection-images.s3.amazonaws.com/thing/99588/sizes/Inkstand%20009-420.jpg,130.0
"I Don't Like Mondays, the Boomtown Rats, Shooting Spree, or Schoolyard Massacre",1991,"shooting targets, chicken wire, a cassette player and cassette, clothing, photocopies, Styrofoam, a whiffle ball and bat, a badminton racket, baton, mechanical toy dog, toy guns, lunchbox, jump rope, rubber ball, pencils, notebooks, gravel, pushpins, acrylic paint, and sound",Contemporary Art,0.0,0.0,0.0,installations,Karen Kilimnik,American,https://cmoa-collection-images.s3.amazonaws.com/thing/99832/89048.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99832/sizes/89048-420.jpg,10.0
Semiotics of the Kitchen,1975,"video (black and white, sound); 6:09 min.",Contemporary Art,0.0,0.0,0.0,Video,Martha Rosler,American,https://cmoa-collection-images.s3.amazonaws.com/thing/120663/89050-0975.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/120663/sizes/89050-0975-420.jpg,8.0
"The East is Red, the West is Bending",1977,"video (color, sound); 19:57 min.",Contemporary Art,0.0,0.0,0.0,Video,Martha Rosler,American,https://cmoa-collection-images.s3.amazonaws.com/thing/99843/89051.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99843/sizes/89051-420.jpg,8.0
Horizontes,2009,45 wooden boxes,Contemporary Art,492.0,23.25,0.0,sculpture,Valeska Soares,Brazilian,https://cmoa-collection-images.s3.amazonaws.com/thing/99837/e-89053.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99837/sizes/e-89053-420.jpg,4.0
Vase,c. 1883,earthenware with underglaze slip and gilded decoration,Decorative Arts and Design,12.0,20.0,12.0,Ceramics,Albert R. Valentien|Rookwood Pottery,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/100305/Rookwood2010%20003smaller.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/100305/sizes/Rookwood2010%20003smaller-420.jpg,47.0
